#{"t_start": 1617895544.1983058, "env_id": "sdnsampling-MTD-exp-v0"}
r,l,t
199,1,76669.372148
0,1,76678.09594
0,1,76686.844157
0,1,76695.48372
197,1,76705.168263
197,1,76714.859945
0,1,76723.591845
199,1,76733.195686
0,1,76741.840162
198,1,76751.49184
198,1,76761.280226
0,1,76770.011907
0,1,76778.699879
197,1,76788.372271
199,1,76798.003683
197,1,76807.643705
198,1,76817.295991
198,1,76826.956027
0,1,76835.735998
198,1,76845.412168
0,1,76854.099645
0,1,76862.903997
0,1,76871.63981
197,1,76881.30806
0,1,76890.123873
0,1,76898.864092
197,1,76908.579947
199,1,76918.244212
0,1,76926.964093
0,1,76935.771916
0,1,76944.460179
0,1,76953.203953
197,1,76962.876032
0,1,76971.659958
0,1,76980.415804
198,1,76990.108461
0,1,76998.878184
198,1,77008.523983
198,1,77018.147867
0,1,77026.927781
197,1,77036.57932
0,1,77045.331681
197,1,77055.083739
198,1,77064.732485
0,1,77073.407771
198,1,77082.955287
198,1,77093.303447
0,1,77101.976249
0,1,77110.687772
199,1,77120.318172
274,1,77139.964561
275,1,77159.607755
0,1,77168.343733
0,1,77177.075565
0,1,77185.808366
0,1,77194.523537
274,1,77214.172054
273,1,77233.868478
225,1,77243.50014
197,1,77253.224004
0,1,77261.968127
0,1,77270.704285
198,1,77280.347817
0,1,77289.031626
0,1,77297.819594
0,1,77306.575839
0,1,77315.367898
0,1,77324.083649
198,1,77333.656066
0,1,77342.396072
198,1,77352.040083
0,1,77360.755683
0,1,77369.435184
0,1,77378.159823
198,1,77387.720241
0,1,77396.4714
0,1,77405.127706
198,1,77414.740299
197,1,77424.464159
0,1,77433.195726
0,1,77441.947643
198,1,77451.540467
198,1,77461.116105
199,1,77470.715706
199,1,77480.454709
0,1,77489.207803
0,1,77497.920165
198,1,77507.584312
0,1,77516.339509
197,1,77525.964101
201,1,77535.598062
0,1,77544.355722
198,1,77553.932355
0,1,77562.675773
197,1,77572.386565
0,1,77581.064042
0,1,77589.695829
0,1,77598.466014
0,1,77607.215864
0,1,77615.979787
201,1,77625.663585
198,1,77635.312042
0,1,77643.98386
198,1,77653.607604
198,1,77663.243741
198,1,77672.871706
197,1,77682.507705
0,1,77691.20401
0,1,77699.979783
0,1,77708.679665
0,1,77717.451312
0,1,77726.179702
0,1,77734.931704
199,1,77744.496024
198,1,77754.14782
197,1,77763.835745
0,1,77772.543806
0,1,77781.195858
0,1,77789.920193
0,1,77798.747917
0,1,77807.507881
0,1,77816.231086
201,1,77825.851614
0,1,77834.527756
198,1,77844.12019
197,1,77853.760074
198,1,77863.351917
0,1,77872.031533
199,1,77881.65176
0,1,77890.396101
197,1,77900.055761
198,1,77909.663802
0,1,77918.376091
198,1,77928.056166
199,1,77937.756426
197,1,77947.416042
0,1,77956.191678
197,1,77965.904587
197,1,77975.600294
198,1,77985.187859
0,1,77993.832042
0,1,78002.536109
0,1,78011.26013
0,1,78020.027518
0,1,78028.81986
197,1,78038.499706
0,1,78047.983836
201,1,78057.619978
0,1,78066.332151
197,1,78076.115762
0,1,78084.899602
0,1,78093.671721
197,1,78103.491986
0,1,78112.236333
0,1,78120.99165
0,1,78129.692076
0,1,78138.384197
198,1,78148.044076
199,1,78157.663664
198,1,78167.296198
198,1,78176.899659
197,1,78186.596277
0,1,78195.34405
197,1,78205.040041
199,1,78214.583965
0,1,78223.364468
0,1,78232.123989
199,1,78241.764057
0,1,78250.471816
197,1,78260.187326
198,1,78269.791621
0,1,78278.527676
199,1,78288.148112
0,1,78296.871453
197,1,78306.487734
197,1,78316.235899
0,1,78324.971984
0,1,78333.68014
0,1,78342.387546
198,1,78352.092256
197,1,78361.812402
198,1,78371.416186
199,1,78381.083842
199,1,78390.73595
0,1,78399.419907
0,1,78408.144236
197,1,78417.767939
0,1,78426.419566
0,1,78435.156103
197,1,78444.872337
198,1,78454.572198
0,1,78463.235918
0,1,78471.815964
0,1,78480.580357
197,1,78490.308297
196,1,78499.963409
198,1,78509.599278
0,1,78518.231998
199,1,78527.855886
198,1,78537.41534
198,1,78547.020279
199,1,78556.675729
199,1,78566.251849
198,1,78575.904295
198,1,78585.576122
197,1,78595.244189
0,1,78603.971978
199,1,78613.581751
0,1,78622.377163
198,1,78632.023303
199,1,78641.691683
198,1,78651.26023
197,1,78660.951897
0,1,78669.68366
197,1,78679.291502
197,1,78688.895662
198,1,78698.527786
0,1,78707.283744
0,1,78716.007704
0,1,78724.627694
197,1,78734.355813
198,1,78744.023979
198,1,78753.618763
197,1,78763.356295
199,1,78772.968365
199,1,78782.572028
198,1,78792.175821
0,1,78800.84334
198,1,78810.528147
0,1,78819.251972
0,1,78827.947556
0,1,78836.6715
0,1,78845.403503
0,1,78854.084068
197,1,78863.723869
0,1,78872.374906
197,1,78881.975654
198,1,78891.62424
198,1,78901.216255
0,1,78909.868092
0,1,78918.540096
0,1,78927.299761
0,1,78936.000077
265,1,78955.720206
274,1,78975.364089
0,1,78984.135951
274,1,79004.040134
0,1,79012.782164
266,1,79032.416372
0,1,79041.17145
274,1,79050.823892
198,1,79060.555939
0,1,79069.284066
198,1,79078.959858
199,1,79088.579006
197,1,79098.24834
0,1,79106.939971
197,1,79116.603966
198,1,79126.272244
0,1,79134.975707
199,1,79144.558995
197,1,79154.155827
198,1,79163.803882
0,1,79172.499944
0,1,79181.191952
198,1,79190.84816
198,1,79200.54829
0,1,79209.239427
0,1,79217.975581
198,1,79227.567441
0,1,79236.340293
0,1,79245.051219
198,1,79254.640154
197,1,79264.340047
197,1,79273.979775
197,1,79283.712565
0,1,79292.475738
0,1,79301.175667
0,1,79309.924207
0,1,79318.666506
197,1,79328.299688
198,1,79337.919875
198,1,79347.554342
198,1,79357.235669
0,1,79365.983739
0,1,79374.73542
198,1,79384.387777
0,1,79393.088106
199,1,79402.748346
199,1,79412.363181
198,1,79421.999466
0,1,79430.692045
0,1,79439.408475
197,1,79449.063521
0,1,79457.771798
198,1,79467.439797
197,1,79477.096235
0,1,79485.768233
0,1,79494.511583
202,1,79504.055922
199,1,79513.69565
197,1,79523.328292
197,1,79532.991879
0,1,79541.671136
197,1,79551.328066
197,1,79561.01982
197,1,79570.687752
197,1,79580.259886
198,1,79589.903853
0,1,79598.524037
201,1,79608.156543
0,1,79616.859631
0,1,79625.475806
0,1,79634.18045
0,1,79641.899939
0,1,79650.649325
197,1,79660.248238
0,1,79668.955805
196,1,79678.619965
0,1,79687.379954
199,1,79697.012118
0,1,79705.780338
262,1,79725.469819
0,1,79734.203839
0,1,79742.928189
275,1,79762.548005
273,1,79782.259449
0,1,79790.975821
274,1,79810.662794
0,1,79819.399778
0,1,79828.187638
0,1,79836.892637
275,1,79856.598589
275,1,79876.267997
271,1,79895.924831
0,1,79904.635657
274,1,79924.256168
268,1,79943.895823
269,1,79953.548064
274,1,79973.19191
0,1,79981.888088
0,1,79990.631948
0,1,79999.340329
0,1,80008.020154
275,1,80027.671958
0,1,80036.455553
0,1,80045.755713
275,1,80065.41974
271,1,80085.100065
0,1,80093.772026
271,1,80113.424176
0,1,80122.231845
266,1,80141.908254
0,1,80150.563969
270,1,80170.199644
0,1,80178.907809
275,1,80198.588502
271,1,80218.26
0,1,80226.971843
0,1,80235.703967
275,1,80255.264047
271,1,80274.988058
275,1,80294.663883
0,1,80303.339798
0,1,80312.039744
0,1,80320.763873
0,1,80329.460215
273,1,80349.203677
0,1,80357.85972
271,1,80377.579894
266,1,80397.267814
266,1,80416.90012
0,1,80425.627845
271,1,80445.235367
265,1,80464.904
274,1,80484.556338
0,1,80493.21173
0,1,80501.923971
0,1,80510.719275
275,1,80530.384256
0,1,80539.028045
269,1,80558.648036
274,1,80578.272542
0,1,80586.987802
275,1,80606.67242
271,1,80626.379759
0,1,80635.136333
0,1,80643.815697
0,1,80652.559898
273,1,80672.279918
0,1,80680.991686
271,1,80700.71955
0,1,80709.431518
0,1,80718.120152
267,1,80737.784067
0,1,80746.532099
274,1,80766.168123
0,1,80774.864226
275,1,80794.476396
0,1,80803.251864
273,1,80822.928262
274,1,80842.596074
273,1,80862.295542
271,1,80881.89599
0,1,80890.647786
274,1,80910.315658
0,1,80918.972036
0,1,80927.756074
0,1,80936.395922
268,1,80955.975909
274,1,80975.580312
0,1,80984.388065
0,1,80993.12018
271,1,81012.82797
0,1,81021.599101
0,1,81030.439708
0,1,81039.15159
266,1,81058.840193
0,1,81067.555907
0,1,81076.231661
274,1,81095.836131
273,1,81115.508188
0,1,81124.191851
277,1,81143.796091
0,1,81152.627042
0,1,81161.367708
275,1,81180.920048
0,1,81189.591463
274,1,81209.264574
0,1,81217.971817
273,1,81237.619812
0,1,81246.360008
275,1,81265.931589
0,1,81274.715737
0,1,81283.435584
275,1,81303.076205
0,1,81311.811694
0,1,81320.471616
0,1,81329.201452
275,1,81348.795958
271,1,81368.54052
0,1,81377.283656
0,1,81386.031883
0,1,81394.715721
266,1,81414.455682
0,1,81423.179758
0,1,81432.664004
275,1,81452.324015
0,1,81461.032166
275,1,81480.676421
274,1,81500.412069
266,1,81520.080416
268,1,81539.703515
268,1,81559.340548
0,1,81568.067929
0,1,81576.763781
274,1,81596.391982
0,1,81605.116236
0,1,81613.856015
275,1,81633.448291
274,1,81653.092051
0,1,81661.783881
273,1,81681.408102
273,1,81701.116252
0,1,81709.86367
271,1,81729.560291
0,1,81738.332279
270,1,81757.980403
0,1,81766.703739
0,1,81775.398018
0,1,81784.060424
271,1,81803.720281
229,1,81813.355918
0,1,81822.08813
198,1,81831.692122
0,1,81840.440042
0,1,81849.219592
198,1,81858.815523
0,1,81867.440133
197,1,81877.084272
198,1,81886.695975
197,1,81896.358187
0,1,81905.071657
0,1,81913.76378
198,1,81923.456301
0,1,81932.115918
0,1,81940.89977
197,1,81950.532243
197,1,81960.236596
197,1,81969.845374
0,1,81978.615321
0,1,81987.384359
198,1,81997.016245
0,1,82005.755953
199,1,82015.368188
0,1,82023.963828
201,1,82033.583923
0,1,82042.235827
0,1,82050.876111
0,1,82059.639811
198,1,82069.347999
0,1,82078.027514
197,1,82087.619754
198,1,82097.220067
197,1,82106.851995
0,1,82115.532118
198,1,82125.207688
199,1,82134.787804
0,1,82143.540205
0,1,82152.183868
198,1,82161.819514
197,1,82171.464233
0,1,82180.176193
0,1,82188.932269
0,1,82197.523653
0,1,82206.187431
197,1,82215.820519
0,1,82224.580434
197,1,82234.231432
0,1,82242.883578
198,1,82252.479587
0,1,82261.131593
0,1,82269.827691
198,1,82279.512367
0,1,82288.259897
0,1,82296.943917
0,1,82305.711428
0,1,82314.419751
0,1,82323.179752
199,1,82332.840635
199,1,82342.447804
0,1,82351.179893
198,1,82360.80449
198,1,82370.504253
0,1,82379.3156
198,1,82388.940253
197,1,82398.604321
198,1,82408.272254
0,1,82417.008224
198,1,82426.659945
198,1,82436.260296
197,1,82445.923914
0,1,82454.679824
197,1,82464.396198
197,1,82474.01568
198,1,82483.512213
198,1,82493.872431
199,1,82503.463874
197,1,82513.14782
198,1,82522.76778
197,1,82532.52822
0,1,82541.267693
0,1,82549.988009
0,1,82558.739906
0,1,82567.427575
274,1,82587.067669
0,1,82595.791588
0,1,82604.455818
0,1,82613.179936
271,1,82632.904154
0,1,82641.547153
274,1,82661.228518
199,1,82670.85588
0,1,82679.592253
198,1,82689.191919
197,1,82698.835426
0,1,82707.572601
197,1,82717.268121
0,1,82726.083366
0,1,82734.775913
199,1,82744.320095
197,1,82753.867555
0,1,82762.655862
198,1,82772.320121
198,1,82781.951653
0,1,82790.719518
0,1,82799.344055
197,1,82808.971926
199,1,82818.598355
0,1,82827.232105
0,1,82835.972214
197,1,82845.648003
0,1,82854.36003
0,1,82863.092098
0,1,82871.812071
198,1,82881.423941
0,1,82890.203819
199,1,82899.89244
198,1,82909.548096
0,1,82918.243381
0,1,82926.938085
0,1,82935.604065
198,1,82945.300658
0,1,82954.00334
198,1,82963.614074
198,1,82973.132581
0,1,82981.815998
196,1,82991.50377
0,1,83000.271885
0,1,83008.996207
198,1,83018.669532
0,1,83027.371697
0,1,83036.068696
0,1,83044.835788
0,1,83053.539252
197,1,83063.212302
0,1,83071.980331
0,1,83080.72787
0,1,83089.44821
198,1,83099.132431
0,1,83107.812162
197,1,83117.491751
197,1,83127.200152
0,1,83135.887823
198,1,83145.607218
197,1,83155.263743
0,1,83163.88025
0,1,83172.571904
199,1,83182.19942
0,1,83190.924062
0,1,83199.567834
0,1,83208.267684
197,1,83217.9393
0,1,83226.599986
199,1,83236.25763
197,1,83245.915804
198,1,83255.520817
198,1,83265.131753
198,1,83274.74773
196,1,83284.400234
0,1,83293.091815
198,1,83302.723803
0,1,83311.415559
0,1,83320.073231
198,1,83329.752481
196,1,83339.471983
196,1,83349.103914
198,1,83358.672053
198,1,83368.327586
197,1,83377.939721
0,1,83386.691139
198,1,83396.187621
0,1,83404.916075
0,1,83413.591822
198,1,83423.23629
198,1,83432.867788
198,1,83443.115846
0,1,83451.799927
0,1,83460.444073
0,1,83469.183938
198,1,83478.839933
197,1,83488.487997
0,1,83497.167858
0,1,83505.891406
198,1,83515.487489
0,1,83524.139869
198,1,83533.72808
0,1,83542.427667
0,1,83551.175858
198,1,83560.787539
198,1,83570.480026
197,1,83580.151984
199,1,83589.766984
0,1,83598.455891
0,1,83607.232285
198,1,83616.827958
0,1,83625.575785
0,1,83634.331828
198,1,83643.924016
0,1,83652.548152
197,1,83662.211797
198,1,83671.876035
197,1,83681.528463
0,1,83690.191786
0,1,83698.915986
0,1,83707.575795
0,1,83716.288305
0,1,83725.024184
0,1,83733.755812
197,1,83743.399772
197,1,83753.065221
0,1,83761.740141
198,1,83771.407877
198,1,83781.120339
197,1,83790.787897
198,1,83800.396168
0,1,83809.128258
0,1,83817.871737
0,1,83826.632243
0,1,83835.400123
197,1,83845.079978
0,1,83853.787539
0,1,83862.48031
0,1,83871.240208
0,1,83879.90055
0,1,83888.543901
0,1,83897.284347
198,1,83906.93586
0,1,83915.656562
0,1,83924.359576
198,1,83933.996576
199,1,83943.571882
0,1,83952.319838
0,1,83961.008105
0,1,83969.755904
197,1,83979.43244
198,1,83989.084518
199,1,83998.719476
198,1,84008.336288
0,1,84017.015892
0,1,84025.686998
197,1,84035.311821
197,1,84044.996521
198,1,84054.615965
197,1,84064.247965
197,1,84073.879742
199,1,84083.572064
198,1,84093.177728
198,1,84102.847841
199,1,84112.45191
0,1,84121.179694
0,1,84129.823415
199,1,84139.456434
0,1,84148.172137
0,1,84156.936197
198,1,84166.568219
0,1,84175.288335
0,1,84183.867497
0,1,84192.635978
198,1,84202.263184
0,1,84210.907369
196,1,84220.568343
197,1,84230.171752
0,1,84238.831623
198,1,84248.436254
0,1,84257.143742
0,1,84265.883568
196,1,84275.503903
198,1,84285.087962
197,1,84294.790439
197,1,84304.424091
0,1,84313.120231
197,1,84322.735019
199,1,84332.356521
199,1,84342.019733
0,1,84350.751869
273,1,84371.132015
265,1,84390.860347
274,1,84410.532158
266,1,84430.248305
274,1,84449.871926
274,1,84469.568239
0,1,84478.331525
197,1,84487.979609
198,1,84497.611522
198,1,84507.327687
197,1,84516.979792
0,1,84525.74747
198,1,84535.435887
198,1,84544.996022
0,1,84553.703771
198,1,84563.335949
0,1,84571.979583
198,1,84581.624079
198,1,84591.324415
197,1,84600.979997
198,1,84610.631628
196,1,84620.23573
0,1,84628.920044
199,1,84638.544487
0,1,84647.291818
0,1,84655.987632
197,1,84665.564294
199,1,84675.232414
0,1,84683.927704
199,1,84693.604304
198,1,84703.211941
0,1,84711.883891
0,1,84720.599741
0,1,84729.267903
197,1,84738.979491
197,1,84748.674076
198,1,84758.300246
0,1,84766.927206
0,1,84775.663574
197,1,84785.331765
0,1,84793.96393
0,1,84802.671161
198,1,84812.319552
0,1,84820.975994
199,1,84830.623857
198,1,84840.224035
198,1,84849.816052
198,1,84859.407938
0,1,84868.131965
0,1,84876.819639
0,1,84885.531476
0,1,84894.264204
0,1,84903.02381
0,1,84911.731539
0,1,84920.399518
267,1,84939.983917
0,1,84948.672594
274,1,84968.295473
0,1,84977.011655
271,1,84996.675956
198,1,85006.290998
0,1,85015.047374
0,1,85023.728204
0,1,85032.444636
198,1,85042.100362
199,1,85051.759614
0,1,85060.452668
0,1,85069.187981
0,1,85077.867854
197,1,85087.420121
197,1,85097.091911
197,1,85106.787918
198,1,85116.41567
0,1,85125.076012
197,1,85134.736201
0,1,85143.504119
197,1,85153.123982
0,1,85161.827745
0,1,85170.468004
0,1,85179.240019
0,1,85187.956182
0,1,85196.715606
0,1,85205.424098
198,1,85215.132195
197,1,85224.900545
199,1,85234.551437
0,1,85243.259888
0,1,85252.027817
199,1,85261.679039
0,1,85270.311778
0,1,85279.015742
197,1,85288.728219
0,1,85297.543614
198,1,85307.19136
0,1,85315.90328
197,1,85325.567981
0,1,85334.227665
197,1,85343.911973
0,1,85352.627733
197,1,85362.296232
0,1,85371.796274
0,1,85380.591929
0,1,85389.292249
198,1,85398.97621
199,1,85408.652143
201,1,85418.275747
198,1,85427.888522
0,1,85436.671291
197,1,85446.332356
0,1,85455.092286
0,1,85463.795795
199,1,85473.432261
0,1,85482.0843
197,1,85491.695317
198,1,85501.320123
201,1,85510.827364
0,1,85519.507715
197,1,85529.211884
199,1,85538.763839
201,1,85548.344403
0,1,85556.992082
198,1,85566.576458
0,1,85575.35596
0,1,85584.035604
0,1,85592.779471
197,1,85602.412514
198,1,85612.048279
0,1,85620.768557
0,1,85629.479679
199,1,85639.107629
0,1,85647.856209
0,1,85656.563482
198,1,85666.196248
199,1,85675.871773
199,1,85685.459354
198,1,85695.080059
0,1,85703.695452
0,1,85712.467908
197,1,85722.063972
198,1,85731.792312
0,1,85740.491844
197,1,85750.175773
0,1,85758.927612
0,1,85767.643996
199,1,85777.31986
198,1,85786.955561
198,1,85796.584457
197,1,85806.275774
0,1,85815.044146
197,1,85824.815828
197,1,85834.483408
0,1,85843.264045
199,1,85852.915945
199,1,85862.468201
0,1,85871.211673
0,1,85879.955281
198,1,85889.527593
0,1,85898.212134
0,1,85906.959592
0,1,85915.648108
198,1,85925.280477
0,1,85933.976041
0,1,85942.70351
197,1,85952.371566
0,1,85961.059718
199,1,85970.740282
198,1,85980.316341
198,1,85989.951941
0,1,85998.671789
0,1,86007.36053
0,1,86016.036104
198,1,86025.627894
0,1,86034.332187
196,1,86044.02424
0,1,86052.726544
198,1,86062.343943
0,1,86071.035483
0,1,86079.807833
0,1,86088.535873
198,1,86098.175838
197,1,86107.819851
199,1,86117.400763
199,1,86127.072172
0,1,86135.695522
197,1,86145.347631
0,1,86154.03596
230,1,86163.719956
252,1,86183.339962
274,1,86202.98413
0,1,86211.760021
265,1,86231.464012
0,1,86240.216266
274,1,86259.844107
274,1,86279.554591
0,1,86288.295976
0,1,86297.016174
0,1,86305.78812
197,1,86315.471624
0,1,86324.187649
0,1,86332.843925
198,1,86343.256164
0,1,86352.02399
198,1,86361.599835
0,1,86370.304089
198,1,86379.904439
0,1,86388.612318
0,1,86397.30784
198,1,86406.932165
0,1,86415.71226
0,1,86424.499907
0,1,86433.195876
0,1,86441.855886
197,1,86451.512061
0,1,86460.183924
0,1,86468.856284
197,1,86478.486769
197,1,86488.179831
197,1,86497.791909
0,1,86506.475692
0,1,86515.191907
0,1,86523.891806
196,1,86533.571563
0,1,86542.243986
198,1,86551.888435
0,1,86560.595871
199,1,86570.18774
199,1,86579.815567
0,1,86588.455895
197,1,86598.139684
198,1,86607.820022
0,1,86616.547786
198,1,86626.231717
198,1,86635.840806
199,1,86645.439979
0,1,86654.211814
198,1,86663.855654
0,1,86672.555729
0,1,86681.219808
198,1,86690.856315
198,1,86700.531995
196,1,86710.212134
198,1,86719.784096
198,1,86729.448248
198,1,86739.091801
199,1,86748.783995
0,1,86757.476065
197,1,86767.092255
0,1,86775.763928
0,1,86784.507711
197,1,86794.239796
196,1,86803.871976
0,1,86812.539439
198,1,86822.184091
0,1,86830.959624
0,1,86839.720075
0,1,86848.379763
0,1,86857.072354
0,1,86865.815459
0,1,86874.551474
0,1,86883.304535
198,1,86892.935993
0,1,86901.679813
198,1,86911.331841
198,1,86920.991493
197,1,86930.677938
0,1,86939.427372
198,1,86949.05959
0,1,86957.839905
0,1,86966.612127
0,1,86975.411588
198,1,86985.020826
198,1,86994.703969
197,1,87004.34812
198,1,87013.975707
0,1,87022.684415
197,1,87032.352147
0,1,87041.0638
199,1,87050.76803
198,1,87060.355624
198,1,87069.971807
199,1,87079.656093
199,1,87089.296338
0,1,87097.975718
0,1,87106.735673
196,1,87116.519637
198,1,87126.223983
0,1,87134.967747
0,1,87143.676249
0,1,87152.307618
0,1,87161.071943
198,1,87170.664001
197,1,87180.420293
0,1,87189.127991
198,1,87198.816092
197,1,87208.415885
0,1,87217.151829
0,1,87225.823224
0,1,87234.631955
0,1,87243.419714
0,1,87252.127695
0,1,87261.580166
0,1,87270.27595
198,1,87279.928119
196,1,87289.64846
199,1,87299.275671
0,1,87308.020154
197,1,87317.7158
198,1,87327.460131
0,1,87336.159516
197,1,87345.796605
0,1,87354.495822
0,1,87363.207809
198,1,87372.816377
199,1,87382.487613
197,1,87392.155084
0,1,87400.89192
198,1,87410.523951
0,1,87419.335939
198,1,87428.943449
0,1,87437.683571
198,1,87447.34019
199,1,87456.995854
0,1,87465.715583
199,1,87475.340016
199,1,87484.939893
196,1,87494.592576
0,1,87503.247272
0,1,87511.911753
0,1,87520.596043
196,1,87530.244304
0,1,87538.947558
0,1,87547.639852
197,1,87557.184119
0,1,87565.891602
0,1,87574.551835
0,1,87583.300452
0,1,87592.032135
197,1,87601.688468
0,1,87610.435892
0,1,87619.199805
0,1,87627.871964
198,1,87637.551573
198,1,87647.240011
0,1,87655.95984
198,1,87665.61226
197,1,87675.312069
0,1,87684.059476
197,1,87693.715991
0,1,87702.527679
198,1,87712.20808
198,1,87721.876236
197,1,87731.543469
0,1,87740.179888
198,1,87749.819656
0,1,87758.524289
0,1,87767.271751
0,1,87776.023747
197,1,87785.736465
197,1,87795.48816
0,1,87804.199408
0,1,87812.840022
198,1,87822.472349
0,1,87831.127724
197,1,87840.779996
198,1,87850.436097
0,1,87859.116761
198,1,87868.748037
199,1,87878.411761
0,1,87887.124202
0,1,87895.835933
199,1,87905.460169
197,1,87915.072488
198,1,87924.771826
0,1,87933.48957
197,1,87943.147663
0,1,87951.887814
0,1,87960.579693
201,1,87970.316154
275,1,87989.95614
274,1,88009.628084
274,1,88029.271967
0,1,88037.976172
0,1,88046.679912
274,1,88066.340479
274,1,88085.971966
0,1,88094.763784
198,1,88104.392016
0,1,88113.099731
0,1,88121.79566
0,1,88130.516046
0,1,88139.259252
198,1,88148.843188
0,1,88157.575935
198,1,88167.271908
198,1,88176.935908
0,1,88185.651809
199,1,88195.264132
198,1,88204.880176
0,1,88213.571946
0,1,88222.364083
197,1,88232.740094
0,1,88241.480249
0,1,88250.187767
0,1,88258.884764
198,1,88268.516018
197,1,88278.128088
0,1,88286.795875
197,1,88296.41559
0,1,88305.119607
0,1,88313.780004
197,1,88323.49227
197,1,88333.108212
197,1,88342.78018
198,1,88352.363912
197,1,88362.015705
0,1,88370.739947
198,1,88380.335563
0,1,88388.987301
0,1,88397.77554
0,1,88406.492194
0,1,88415.243324
198,1,88424.91563
0,1,88433.587736
198,1,88443.155867
0,1,88451.771149
197,1,88461.427941
0,1,88470.131968
198,1,88479.70764
0,1,88488.403149
0,1,88497.071191
0,1,88505.739726
199,1,88515.351877
198,1,88524.968106
197,1,88534.723808
199,1,88544.356187
0,1,88553.0284
0,1,88561.683506
0,1,88570.359738
199,1,88579.943861
197,1,88589.588582
0,1,88598.300087
196,1,88607.987723
199,1,88617.55603
199,1,88627.192004
0,1,88635.88394
0,1,88644.63778
0,1,88653.307322
197,1,88662.938979
198,1,88672.567744
0,1,88681.167685
198,1,88690.804313
198,1,88700.483984
0,1,88709.195835
197,1,88718.8325
199,1,88728.511245
198,1,88738.139906
198,1,88747.760334
198,1,88757.403754
0,1,88766.112296
0,1,88774.871953
0,1,88783.616343
0,1,88792.320055
0,1,88800.987457
0,1,88809.739938
0,1,88818.447826
0,1,88827.147786
198,1,88836.815783
0,1,88845.616321
199,1,88855.232118
199,1,88864.872175
198,1,88874.504322
198,1,88884.167622
197,1,88893.828179
198,1,88903.399929
198,1,88913.099967
198,1,88922.848119
0,1,88931.583554
0,1,88940.307896
0,1,88948.996256
0,1,88957.715798
0,1,88966.361913
0,1,88975.132237
197,1,88984.815812
198,1,88994.43166
198,1,89004.011391
196,1,89013.589921
0,1,89022.284319
198,1,89031.912709
0,1,89040.623434
199,1,89050.288224
198,1,89059.948176
0,1,89068.747679
0,1,89077.500019
0,1,89086.215607
198,1,89095.892132
0,1,89104.640116
199,1,89114.316163
198,1,89124.019481
197,1,89133.69215
0,1,89142.340037
0,1,89151.791504
198,1,89161.455781
0,1,89170.107792
197,1,89179.759839
0,1,89188.487778
199,1,89198.032176
0,1,89206.779664
198,1,89216.412172
197,1,89226.088434
0,1,89234.779814
198,1,89244.435955
198,1,89254.003953
0,1,89262.687882
197,1,89272.312234
0,1,89280.95978
0,1,89289.695749
0,1,89298.380077
198,1,89308.023693
0,1,89316.735933
0,1,89325.492302
198,1,89335.132069
0,1,89343.863818
0,1,89352.579682
0,1,89361.319628
197,1,89370.971602
0,1,89379.711197
197,1,89389.363823
198,1,89398.971947
0,1,89407.686235
198,1,89417.288258
0,1,89426.016221
0,1,89434.7599
0,1,89443.48427
199,1,89453.171624
197,1,89462.811935
0,1,89471.559401
0,1,89480.296267
0,1,89489.036015
0,1,89497.756116
198,1,89507.376334
0,1,89516.072104
0,1,89524.743899
0,1,89533.439863
197,1,89543.1402
198,1,89552.73138
197,1,89562.436558
0,1,89571.14396
197,1,89580.835365
197,1,89590.480068
0,1,89599.204013
197,1,89608.85977
198,1,89618.483273
199,1,89628.123439
0,1,89636.872142
198,1,89646.563781
198,1,89656.23165
0,1,89664.943782
201,1,89674.627486
198,1,89684.300115
199,1,89693.972295
198,1,89703.644058
0,1,89712.341544
0,1,89721.023968
199,1,89730.623989
0,1,89739.287711
0,1,89747.967231
0,1,89756.715592
0,1,89765.451982
197,1,89775.24424
0,1,89783.979542
0,1,89792.723923
0,1,89801.387727
274,1,89821.022035
0,1,89829.788453
0,1,89838.520174
0,1,89847.216048
266,1,89866.847816
271,1,89886.475939
0,1,89895.263413
197,1,89904.915488
0,1,89913.577672
197,1,89923.271977
0,1,89932.003518
197,1,89941.620077
0,1,89950.344365
0,1,89959.068462
0,1,89967.787982
0,1,89976.524196
197,1,89986.147991
0,1,89994.879992
197,1,90004.452499
0,1,90013.139959
199,1,90022.762068
0,1,90031.496171
0,1,90040.139999
0,1,90048.883216
197,1,90058.5678
198,1,90068.159905
198,1,90077.788045
0,1,90086.551814
0,1,90096.035732
197,1,90105.659626
0,1,90114.439853
199,1,90124.100483
198,1,90133.709491
198,1,90143.37943
197,1,90153.008314
0,1,90161.739846
0,1,90170.411896
0,1,90179.13612
0,1,90187.839687
0,1,90196.555693
197,1,90206.124207
0,1,90214.823847
0,1,90223.467632
0,1,90232.088206
198,1,90241.731871
197,1,90251.388153
0,1,90260.096159
0,1,90268.894991
198,1,90278.407993
198,1,90287.99541
0,1,90296.716133
0,1,90305.415696
198,1,90315.120244
197,1,90324.843209
198,1,90334.407425
0,1,90343.044081
199,1,90352.640017
0,1,90361.37976
0,1,90370.128064
197,1,90379.812118
0,1,90388.619482
198,1,90398.232275
197,1,90407.975621
0,1,90416.636147
0,1,90425.328079
0,1,90434.016571
197,1,90443.616244
0,1,90452.348401
198,1,90461.916146
0,1,90470.576093
197,1,90480.223397
0,1,90488.947586
198,1,90498.639769
198,1,90508.271734
197,1,90517.947806
198,1,90527.564046
198,1,90537.216579
