#{"t_start": 1617864486.366404, "env_id": "sdnsampling-MTD-as-v0"}
r,l,t
219.733333,1,584.254107
219.733333,1,584.710658
242.3,1,585.88405
242.3,1,586.328545
242.3,1,586.781021
242.3,1,587.845776
242.3,1,588.296
242.3,1,588.751339
242.3,1,589.205609
242.3,1,589.661892
242.233851,1,590.113038
228.366667,1,591.172608
220.766667,1,591.622346
228.366667,1,592.078194
228.366667,1,592.530194
217.916667,1,592.977191
228.366667,1,593.421168
228.366667,1,593.872754
232.916667,1,595.066125
232.916667,1,595.51837
233.75,1,596.678516
220.733333,1,597.847396
220.733333,1,598.295513
220.733333,1,598.745577
230.533333,1,599.906759
230.533333,1,600.354954
230.533333,1,600.813764
230.533333,1,601.258712
230.533333,1,601.710958
230.533333,1,602.161057
230.533333,1,602.610973
230.533333,1,603.06006
230.533333,1,603.511065
230.533333,1,603.959336
230.533333,1,604.424857
230.533333,1,604.874862
230.533333,1,605.325914
230.533333,1,605.783793
230.533333,1,606.231674
230.533333,1,606.690145
230.533333,1,607.154488
230.533333,1,607.612253
230.533333,1,608.068904
230.533333,1,608.631211
230.533333,1,609.088501
230.533333,1,609.547786
230.533333,1,610.001735
230.533333,1,610.462423
230.533333,1,610.90372
230.533333,1,611.357539
230.533333,1,611.809762
230.533333,1,612.258924
230.437634,1,613.444197
242.016667,1,614.625699
242.016667,1,615.074812
242.016667,1,615.527009
242.016667,1,615.972851
242.016667,1,616.41729
242.016667,1,616.863719
242.016667,1,617.31283
242.016667,1,617.763496
242.016667,1,618.214167
242.016667,1,618.66251
242.016667,1,619.122562
242.016667,1,619.568718
242.016667,1,620.021208
242.016667,1,620.471176
242.016667,1,620.921052
242.016667,1,621.386369
242.016667,1,621.823801
242.016667,1,622.278721
241.134303,1,622.730097
242.016667,1,623.182598
242.016667,1,623.631794
229.816667,1,624.69978
229.816667,1,625.151481
229.816667,1,625.60135
229.816667,1,626.053092
229.816667,1,626.506155
229.816667,1,626.958575
